Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward,Episode reward std
1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
4,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
5,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
6,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
7,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
8,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
9,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
10,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
11,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
12,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
13,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-265.0,-1000.0,-895.0,257.1964229922337
14,-1000.0,-136.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-876.5714285714286,302.3370196806666
15,-455.0,-1000.0,-1000.0,-1000.0,-1000.0,-293.0,-1000.0,-821.1428571428571,286.0931060094291
16,-1000.0,-168.0,-1000.0,-672.0,-1000.0,-1000.0,-1000.0,-834.2857142857143,294.61340978388915
17,-1000.0,-166.0,-1000.0,-966.0,-1000.0,-472.0,-1000.0,-800.5714285714286,315.5706201890959
18,-1000.0,-168.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-881.1428571428571,291.1393522850864
19,-414.0,-344.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-822.5714285714286,281.162310592937
20,-148.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-878.2857142857143,298.13789440732404
