Epoch number,N steps seed_0,N steps seed_10,N steps seed_20,N steps seed_40,N steps seed_60,N steps seed_80,N steps seed_100,N steps
1,3,3,3,3,3,3,3,3.0
2,3,3,3,3,3,3,3,3.0
3,3,3,3,3,3,3,3,3.0
4,3,3,3,3,3,3,3,3.0
5,3,3,3,3,3,3,3,3.0
6,3,3,3,3,3,3,3,3.0
7,3,3,3,3,3,3,3,3.0
8,3,3,3,3,3,3,3,3.0
9,3,3,3,3,3,3,3,3.0
10,3,3,3,3,3,3,3,3.0
11,3,3,3,3,3,3,3,3.0
12,3,3,3,3,3,3,3,3.0
13,3,3,3,3,3,3,3,3.0
14,3,3,3,3,3,3,3,3.0
15,3,3,3,3,3,3,3,3.0
16,3,3,3,3,3,3,3,3.0
17,3,3,3,3,3,3,3,3.0
18,3,3,3,3,3,3,3,3.0
19,3,3,3,3,3,3,3,3.0
20,3,3,3,3,3,3,3,3.0
21,3,3,3,3,3,3,3,3.0
22,3,3,3,3,3,3,3,3.0
23,3,3,3,3,3,3,3,3.0
24,3,3,3,3,3,3,3,3.0
25,3,3,3,3,3,3,3,3.0
26,3,3,3,3,3,3,3,3.0
27,3,3,3,3,3,3,3,3.0
28,3,3,3,3,3,3,3,3.0
29,3,3,3,3,3,3,3,3.0
30,3,3,3,3,3,3,3,3.0
31,3,3,3,3,3,3,3,3.0
32,3,3,3,3,3,3,3,3.0
33,3,3,3,3,3,3,3,3.0
34,3,3,3,3,3,3,3,3.0
35,3,3,3,3,3,3,3,3.0
36,3,3,3,3,3,3,3,3.0
37,3,3,3,3,3,3,3,3.0
38,3,3,3,3,3,3,3,3.0
39,3,3,3,3,3,3,3,3.0
40,3,3,3,3,3,3,3,3.0
41,3,3,3,3,3,3,3,3.0
42,3,3,3,3,3,3,3,3.0
43,3,3,3,3,3,3,3,3.0
44,3,3,3,3,3,3,3,3.0
45,3,3,3,3,3,3,3,3.0
46,3,3,3,3,3,3,3,3.0
47,3,3,3,3,3,3,3,3.0
48,3,3,3,3,3,3,3,3.0
49,3,3,3,3,3,3,3,3.0
50,3,3,3,3,3,3,3,3.0
51,3,3,3,3,3,3,3,3.0
52,3,3,3,3,3,3,3,3.0
53,3,3,3,3,3,3,3,3.0
54,3,3,3,3,3,4,3,3.142857142857143
55,3,3,3,3,3,4,3,3.142857142857143
56,4,3,3,3,3,4,3,3.2857142857142856
57,4,3,3,3,3,4,3,3.2857142857142856
58,4,3,3,3,3,4,3,3.2857142857142856
59,4,3,3,3,3,4,3,3.2857142857142856
60,4,3,3,3,3,4,3,3.2857142857142856
61,4,3,3,3,3,4,3,3.2857142857142856
62,4,3,3,3,3,4,3,3.2857142857142856
63,4,3,3,3,3,4,3,3.2857142857142856
64,4,3,3,3,3,4,3,3.2857142857142856
65,4,3,3,3,3,4,3,3.2857142857142856
66,4,3,3,3,3,4,3,3.2857142857142856
67,4,3,3,3,3,4,3,3.2857142857142856
68,4,3,3,3,3,4,3,3.2857142857142856
69,4,3,3,3,3,4,3,3.2857142857142856
70,4,3,3,3,3,4,3,3.2857142857142856
71,4,3,3,3,3,4,3,3.2857142857142856
72,4,3,3,3,3,5,3,3.4285714285714284
73,4,3,3,3,3,5,3,3.4285714285714284
74,4,3,3,3,3,5,3,3.4285714285714284
75,4,3,3,3,3,5,3,3.4285714285714284
76,4,3,3,3,3,5,3,3.4285714285714284
77,4,3,3,3,3,5,3,3.4285714285714284
78,4,3,3,3,3,5,3,3.4285714285714284
79,4,3,3,3,3,5,3,3.4285714285714284
80,4,3,3,3,3,5,3,3.4285714285714284
81,4,3,3,3,3,5,3,3.4285714285714284
82,4,3,3,3,3,5,3,3.4285714285714284
83,4,3,3,3,3,5,3,3.4285714285714284
84,4,3,3,3,3,5,3,3.4285714285714284
85,3,3,3,3,3,5,3,3.2857142857142856
86,3,3,3,3,3,5,3,3.2857142857142856
87,3,3,3,3,3,5,3,3.2857142857142856
88,3,3,3,3,3,5,3,3.2857142857142856
89,3,3,3,3,3,5,3,3.2857142857142856
90,3,3,3,3,3,5,3,3.2857142857142856
91,3,3,3,3,3,5,3,3.2857142857142856
92,3,3,3,3,3,5,3,3.2857142857142856
93,3,3,3,3,3,5,3,3.2857142857142856
94,3,3,4,3,3,5,3,3.4285714285714284
95,3,3,4,3,3,5,3,3.4285714285714284
96,3,3,4,3,3,5,3,3.4285714285714284
97,3,3,4,3,3,5,3,3.4285714285714284
98,3,3,4,3,3,5,4,3.5714285714285716
99,3,3,4,3,3,4,4,3.4285714285714284
100,3,3,4,3,3,4,4,3.4285714285714284
